Transaction Arrival Rate,Block Size,Orderer,pre_Latency,pre_Throughput
185,620,3,0.759074019,160.7314259
185,620,5,0.757935296,159.9928517
185,620,7,0.752043031,161.0774983
185,620,9,0.748794745,159.9482869
185,625,3,0.760188674,160.2523915
185,625,5,0.762053083,159.7452809
185,625,7,0.762215112,156.5527943
185,625,9,0.761797928,155.9572133
185,630,3,0.763746017,160.0859944
185,630,5,0.764825672,159.5618398
185,630,7,0.779970878,161.0777577
185,630,9,0.765152067,152.4248616
185,635,3,0.765603489,156.8129262
185,635,5,0.765955228,160.4408803
185,635,7,0.765792805,156.9630696
185,635,9,0.756691957,160.6469228
185,640,3,0.765392995,159.9407521
185,640,5,0.766595102,157.0361775
185,640,7,0.767490113,160.3341084
185,640,9,0.767033053,156.6369008
185,645,3,0.765413106,156.6813954
185,645,5,0.768510059,161.4480031
185,645,7,0.765783278,158.7264211
185,645,9,0.776876751,159.4130055
185,650,3,0.763202396,159.9747792
185,650,5,0.768746093,160.245461
185,650,7,0.768860844,160.117339
185,650,9,0.768324629,156.9055104
185,655,3,0.752488594,159.1397511
185,655,5,0.753456359,160.2914296
185,655,7,0.774880426,155.5037618
185,655,9,0.769685655,160.4608266
185,660,3,0.753526681,156.2579121
185,660,5,0.769409781,160.3590443
185,660,7,0.763777303,160.4530751
185,660,9,0.771583413,160.1962819
185,665,3,0.783129298,160.0221608
185,665,5,0.762051665,161.2216756
185,665,7,0.756488787,152.7564778
185,665,9,0.767741596,160.6071278
185,670,3,0.774511282,157.8588138
185,670,5,0.758159224,157.1927067
185,670,7,0.761163787,161.401392
185,670,9,0.775579361,161.9079441
185,675,3,0.774682645,156.7039982
185,675,5,0.773428313,160.8748295
185,675,7,0.762367837,161.9224979
185,675,9,0.763108575,161.8019215
185,680,3,0.747517025,153.3397359
185,680,5,0.764702821,153.5531056
185,680,7,0.765005934,157.7904561
185,680,9,0.758863509,160.8952046
185,685,3,0.765669978,161.5944478
185,685,5,0.764472103,153.5480366
185,685,7,0.766237879,156.9278309
185,685,9,0.757284736,161.8344136
185,690,3,0.766195655,161.0266408
185,690,5,0.765838504,160.8632069
185,690,7,0.777969551,157.2514699
185,690,9,0.766337669,157.5254475
185,695,3,0.766972649,161.2925923
185,695,5,0.766644263,161.5328877
185,695,7,0.77743237,161.4713795
185,695,9,0.766213322,160.9461079
185,700,3,0.759708929,160.3009053
185,700,5,0.765103006,161.3824025
185,700,7,0.766290212,161.9506337
185,700,9,0.747808218,161.3526936
185,705,3,0.76625433,161.4149892
185,705,5,0.755385411,158.0894551
185,705,7,0.757033825,157.4863423
185,705,9,0.766840124,160.7107808
185,710,3,0.767306983,160.7298787
185,710,5,0.760723221,161.2146262
185,710,7,0.762714648,160.336901
185,710,9,0.763154042,161.5644492
185,715,3,0.772377491,156.9535575
185,715,5,0.761702084,156.7739829
185,715,7,0.765496731,161.4417441
185,715,9,0.777435696,161.2470877
185,720,3,0.767214417,161.7874167
185,720,5,0.75428679,160.2802268
185,720,7,0.756854391,161.0812216
185,720,9,0.765878916,160.4947776
185,725,3,0.765312552,160.1167746
185,725,5,0.765299439,161.7578025
185,725,7,0.779181749,161.7710715
185,725,9,0.76466002,161.3427207
185,730,3,0.780600817,161.4068503
185,730,5,0.779139979,157.5790457
185,730,7,0.753657455,161.8737693
185,730,9,0.767103977,157.6656119
185,735,3,0.780428667,156.9269736
185,735,5,0.7641625,157.8084799
185,735,7,0.76066298,157.3589865
185,735,9,0.765146381,160.2284629
185,740,3,0.766682083,161.6964743
185,740,5,0.752860303,160.9028434
185,740,7,0.772334964,156.7401084
185,740,9,0.765865535,161.2056967
185,745,3,0.779388995,152.6114432
185,745,5,0.779484434,161.3568747
185,745,7,0.768832202,153.5163871
185,745,9,0.767907948,161.4563132
185,750,3,0.778575678,160.177584
185,750,5,0.7719683,157.4103842
185,750,7,0.779716045,160.5164389
185,750,9,0.780804367,157.2756125
185,755,3,0.753345127,157.217684
185,755,5,0.767042811,161.0389304
185,755,7,0.763948662,152.9591895
185,755,9,0.766756529,161.0145224
185,760,3,0.767298097,155.7616477
185,760,5,0.767686135,158.3642783
185,760,7,0.763016708,161.3294242
185,760,9,0.768098135,162.2077872
185,765,3,0.779551,157.2397269
185,765,5,0.766140933,157.0367209
185,765,7,0.766567487,160.6789145
185,765,9,0.766148741,160.8020529
185,770,3,0.766714854,160.4872458
185,770,5,0.769836719,161.2542868
185,770,7,0.76682182,156.1067343
185,770,9,0.749919076,161.7411399
185,775,3,0.767340762,160.8021811
185,775,5,0.768096084,161.5941472
185,775,7,0.765574093,161.1052373
185,775,9,0.759976203,156.8661809
185,780,3,0.779580898,157.320432
185,780,5,0.76820795,153.2176793
185,780,7,0.778360946,161.5351933
185,780,9,0.759740967,161.1512639
185,785,3,0.767714162,160.6430625
185,785,5,0.780491418,160.686434
185,785,7,0.767721707,160.7666007
185,785,9,0.766456051,161.3745139
185,790,3,0.768861074,160.9315726
185,790,5,0.763118202,156.7068289
185,790,7,0.779627771,162.1937216
185,790,9,0.769067568,161.1796988
185,795,3,0.766995055,160.672161
185,795,5,0.766560955,161.973281
185,795,7,0.777936287,160.9782706
185,795,9,0.768623657,156.8224356
185,800,3,0.79240237,160.2893088
185,800,5,0.768401558,157.3910697
185,800,7,0.768200655,161.517916
185,800,9,0.765605182,159.8225241
190,10,3,0.744141542,161.7535766
190,10,5,0.746677528,157.8933654
190,10,7,0.745072304,157.6019806
190,10,9,0.750986017,161.1542577
190,15,3,0.750694216,160.2040837
190,15,5,0.752040626,157.9421514
190,15,7,0.749934949,161.47208
190,15,9,0.757897235,161.0814672
190,20,3,0.74224111,161.8610662
190,20,5,0.748203088,157.4613408
190,20,7,0.752160542,161.2059972
190,20,9,0.746223646,161.2218938
190,25,3,0.73933944,160.5786504
190,25,5,0.751275354,158.1299077
190,25,7,0.765135687,160.5822149
190,25,9,0.75056371,160.456455
190,30,3,0.770600656,161.7892522
190,30,5,0.754770235,161.6695958
190,30,7,0.755960111,157.5303472
190,30,9,0.755014745,161.4405919
190,35,3,0.754889563,156.9259343
190,35,5,0.75563418,161.571082
190,35,7,0.761420707,162.4052587
190,35,9,0.768475918,162.1127935
190,40,3,0.755779187,153.8335271
190,40,5,0.75534424,157.7860601
190,40,7,0.755652944,160.7105748
190,40,9,0.742924742,161.0710088
190,45,3,0.754726807,160.0683324
190,45,5,0.756298343,156.3673589
190,45,7,0.73955783,162.3661535
190,45,9,0.755596069,162.460407
190,50,3,0.756206373,161.6674291
190,50,5,0.751885501,153.4550298
190,50,7,0.737770144,162.3420507
190,50,9,0.755098335,160.7332708
190,55,3,0.755977479,157.7227422
190,55,5,0.754958943,161.937885
190,55,7,0.773034362,156.494251
190,55,9,0.771620575,162.1990636
190,60,3,0.756013683,157.7371862
190,60,5,0.755868689,161.7845433
190,60,7,0.753272025,158.2096318
190,60,9,0.737015788,154.0475805
190,65,3,0.755099074,161.7761724
190,65,5,0.755676893,162.0053075
190,65,7,0.757649747,160.9239049
190,65,9,0.755141488,161.1327581
190,70,3,0.756227485,157.1756597
190,70,5,0.755372802,161.2762395
190,70,7,0.75599374,154.2163213
190,70,9,0.754801682,161.4259465
190,75,3,0.738406292,161.7547948
190,75,5,0.735719434,161.3675817
190,75,7,0.758292035,153.6620214
190,75,9,0.770650045,160.7212529
190,80,3,0.757019726,161.5050939
190,80,5,0.755923752,162.2332891
190,80,7,0.771104685,158.2718328
190,80,9,0.757177154,162.1409429
190,85,3,0.766262428,157.9831548
190,85,5,0.756932227,160.3208348
190,85,7,0.785428552,161.4890874
190,85,9,0.770565704,157.875562
190,90,3,0.744805018,161.2926275
190,90,5,0.756726269,160.7258489
190,90,7,0.757290474,161.1576787
190,90,9,0.77316815,161.42338
190,95,3,0.769496635,160.621848
190,95,5,0.733164481,161.0842717
190,95,7,0.759868232,161.5830754
190,95,9,0.758206049,157.0252446
190,100,3,0.785428552,157.9865819
190,100,5,0.756819717,156.0663274
190,100,7,0.757053641,161.2731633
190,100,9,0.745719186,161.6439428
190,105,3,0.7722922,157.3520391
190,105,5,0.761018495,161.925971
190,105,7,0.770740358,161.8476567
190,105,9,0.758230845,162.0013799
190,110,3,0.756453041,157.1877813
190,110,5,0.739016525,153.2707998
190,110,7,0.756629578,157.0883641
190,110,9,0.745598236,160.4242772
190,115,3,0.757251553,161.902271
190,115,5,0.758951,157.6439977
190,115,7,0.757742754,161.3586675
190,115,9,0.757447306,160.8811712
190,120,3,0.754611341,161.2407323
190,120,5,0.738225047,158.3933477
190,120,7,0.774879912,161.7668462
190,120,9,0.77291402,157.8324529
190,125,3,0.770959488,161.2391179
190,125,5,0.758377735,161.3920232
190,125,7,0.75760285,158.0266118
190,125,9,0.758073179,161.9961553
190,130,3,0.757131282,161.1410588
190,130,5,0.757975999,161.1927098
190,130,7,0.770318762,162.6198064
190,130,9,0.746512345,157.7724828
190,135,3,0.75947806,161.4296239
190,135,5,0.754304067,162.2471563
190,135,7,0.758371011,159.5477239
190,135,9,0.758094994,158.0433202
190,140,3,0.778344748,153.174678
190,140,5,0.752330075,162.1490326
190,140,7,0.747507284,161.4409973
190,140,9,0.767002557,156.9002869
190,145,3,0.817854657,161.5908373
190,145,5,0.796865811,157.8085985
190,145,7,0.818364646,160.8310228
190,145,9,0.806773986,162.0910814
190,150,3,0.815860631,162.203142
190,150,5,0.829696562,161.2369615
190,150,7,0.832692029,161.4129564
190,150,9,0.817605473,161.6324022
190,155,3,0.817586901,160.2619493
190,155,5,0.813640954,160.5983019
190,155,7,0.845625152,160.5754015
190,155,9,0.818575706,161.2600694
190,160,3,0.831348193,161.7323137
190,160,5,0.818603027,160.0440965
190,160,7,0.819354523,161.6973467
190,160,9,0.809760237,160.0846422
190,165,3,0.815651691,160.9082384
190,165,5,0.819275713,157.7610216
190,165,7,0.81921922,162.0026415
190,165,9,0.815999604,157.2904039
190,170,3,0.830872608,157.4868792
190,170,5,0.831915844,161.3303118
190,170,7,0.833681679,161.3216936
190,170,9,0.831150079,158.1044909
190,175,3,0.812024558,161.2238604
190,175,5,0.822495816,157.3171172
190,175,7,0.821839855,161.6346465
190,175,9,0.825680039,160.729074
190,180,3,0.806049345,161.4016937
190,180,5,0.82586243,161.7638824
190,180,7,0.825114308,161.4930572
190,180,9,0.801782988,161.2134033
190,185,3,0.82258601,156.8784759
190,185,5,0.824178539,160.799707
190,185,7,0.821991823,161.0863616
190,185,9,0.829020308,157.6578216
190,190,3,0.805331944,160.8774963
190,190,5,0.822624729,161.5664947
190,190,7,0.836512123,159.5072205
190,190,9,0.827372025,157.0342835
190,195,3,0.81334009,156.6866273
190,195,5,0.826399372,161.7684083
190,195,7,0.821857844,160.5167786
190,195,9,0.819757674,156.5406006
190,200,3,0.825770865,161.2180573
190,200,5,0.825180994,160.3877434
190,200,7,0.826407204,159.3940758
190,200,9,0.826567135,160.5550103
190,205,3,0.826510261,153.0267022
190,205,5,0.82567241,161.3863518
190,205,7,0.829374526,157.3602105
190,205,9,0.831608156,153.3650444
190,210,3,0.822236386,161.3181572
190,210,5,0.825903491,160.8326867
190,210,7,0.831418351,161.0208916
190,210,9,0.825429252,160.9321953
190,215,3,0.829044202,160.3108635
190,215,5,0.797972778,157.7079644
190,215,7,0.82299414,159.3217949
190,215,9,0.828487674,160.9242363
190,220,3,0.840833655,156.8301873
190,220,5,0.825639418,157.4462822
190,220,7,0.842268554,157.5764031
190,220,9,0.827212301,161.9046135
190,225,3,0.821519825,157.0268302
190,225,5,0.828911659,161.202816
190,225,7,0.827088925,162.3701896
190,225,9,0.828791698,161.7556327
190,230,3,0.829389342,160.5878776
190,230,5,0.834230229,161.2259269
190,230,7,0.826877972,161.2161247
190,230,9,0.826836032,161.0412162
190,235,3,0.8064578,160.5164787
190,235,5,0.826631635,160.7227897
190,235,7,0.839938432,162.0407554
190,235,9,0.825796789,161.675341
190,240,3,0.829095036,161.2022941
190,240,5,0.831203225,160.7194847
190,240,7,0.830418542,159.7187583
190,240,9,0.827408746,157.0675559
190,245,3,0.82637091,161.2251151
190,245,5,0.829870143,157.8677238
190,245,7,0.823477485,156.907528
190,245,9,0.819772544,161.2263543
190,250,3,0.830092914,157.5606377
190,250,5,0.830198223,157.0499566
190,250,7,0.829748446,161.2767296
190,250,9,0.824811167,161.5709618
190,255,3,0.828373343,157.4541894
190,255,5,0.826517779,160.5061364
190,255,7,0.826525027,161.6475243
190,255,9,0.829892106,160.704757
190,260,3,0.830348617,160.9922021
190,260,5,0.830037898,157.6133385
190,260,7,0.830083985,160.9127587
190,260,9,0.827910263,160.9900536
190,265,3,0.840340967,161.236184
190,265,5,0.828018064,160.461245
190,265,7,0.830734641,161.290606
190,265,9,0.823699302,161.8002587
190,270,3,0.827203435,157.3629052
190,270,5,0.830241389,160.8450585
190,270,7,0.841661353,161.1469079
190,270,9,0.838018913,161.3246152
190,275,3,0.838082082,160.1548588
190,275,5,0.850620146,160.3936833
190,275,7,0.836207147,157.2500675
190,275,9,0.839956088,160.8859928
190,280,3,0.840618403,160.532349
190,280,5,0.84007581,161.5001103
190,280,7,0.841620965,161.8918705
190,280,9,0.839750118,157.454752
190,285,3,0.840373869,157.4127384
190,285,5,0.851636727,161.2976902
190,285,7,0.841199048,161.5199894
190,285,9,0.84034837,157.4818302
190,290,3,0.83764096,160.581294
190,290,5,0.839405091,161.9490217
190,290,7,0.838013322,160.892082
190,290,9,0.840961583,160.5227521
190,295,3,0.841224463,160.6378156
190,295,5,0.836860294,157.1998914
190,295,7,0.831514354,156.8762769
190,295,9,0.851838021,159.2947339
190,300,3,0.838869207,156.3639844
190,300,5,0.842298942,160.6278882
190,300,7,0.838192063,161.6673078
190,300,9,0.838151519,161.8216352
190,305,3,0.838926928,161.4388929
190,305,5,0.850736754,157.6731323
190,305,7,0.850189738,160.3550079
190,305,9,0.841963689,153.4252502
190,310,3,0.836703091,157.5420318
190,310,5,0.841515224,156.8225005
190,310,7,0.839032405,156.781668
190,310,9,0.838826721,159.6475738
190,315,3,0.839729146,161.4816743
190,315,5,0.836779288,153.3016633
190,315,7,0.835539142,161.2773836
190,315,9,0.851354949,160.6290925
190,320,3,0.850943832,160.6187898
190,320,5,0.840437404,161.1341585
190,320,7,0.839332978,157.5371248
190,320,9,0.837603692,160.864853
190,325,3,0.836248366,159.8963472
190,325,5,0.835296027,157.1374055
190,325,7,0.849421446,160.5830171
190,325,9,0.851087276,161.2982332
190,330,3,0.831211952,161.4708528
190,330,5,0.848660807,161.0151521
190,330,7,0.840118984,157.192328
190,330,9,0.848721949,161.1910097
190,335,3,0.841396193,161.6324891
190,335,5,0.851257054,156.7684968
190,335,7,0.850318793,161.3003328
190,335,9,0.850316815,161.7456575
190,340,3,0.840541474,159.5137239
190,340,5,0.838966636,161.8468782
190,340,7,0.836795036,159.8674287
190,340,9,0.840670137,157.6264894
190,345,3,0.839014379,161.8053834
190,345,5,0.840103869,156.7329133
190,345,7,0.838368169,160.6162202
190,345,9,0.840071742,160.938846
190,350,3,0.840636186,156.1427003
190,350,5,0.83689808,161.1632234
190,350,7,0.852293018,160.6512178
190,350,9,0.851263801,156.5570588
190,355,3,0.836628559,153.0964265
190,355,5,0.839603641,157.1372377
190,355,7,0.834356239,157.4542299
190,355,9,0.839125206,159.8106538
190,360,3,0.837476148,161.8356721
190,360,5,0.840609589,161.375815
190,360,7,0.821389975,156.9763399
190,360,9,0.837792899,153.1148744
190,365,3,0.840404322,153.1431795
190,365,5,0.850480916,161.0262971
190,365,7,0.839013102,161.4820161
190,365,9,0.839449158,160.5576997
190,370,3,0.839653995,156.8072725
190,370,5,0.837552483,157.2128663
190,370,7,0.837928839,160.8171907
190,370,9,0.838543696,161.2927095
190,375,3,0.833997388,160.6485322
190,375,5,0.837603612,160.7425996
190,375,7,0.833747895,156.4163362
190,375,9,0.839240236,160.6248628
190,380,3,0.832652532,156.6739259
190,380,5,0.834027826,161.4291566
190,380,7,0.836439096,152.9857026
190,380,9,0.848912107,160.6631685
190,385,3,0.836786352,160.4262788
190,385,5,0.837905883,157.3428743
190,385,7,0.837973832,160.3291963
190,385,9,0.835828041,161.6139863
190,390,3,0.83826363,161.0907075
190,390,5,0.848469137,160.9564729
190,390,7,0.838119184,160.8061616
190,390,9,0.836259352,160.7473909
190,395,3,0.847966753,159.3281343
190,395,5,0.836279947,160.8061433
190,395,7,0.838238699,161.3123842
190,395,9,0.832579202,155.8058809
190,400,3,0.83861186,160.5932771
190,400,5,0.849149353,159.6256379
190,400,7,0.835895313,161.1097993
190,400,9,0.83333409,160.8532014
190,405,3,0.835969446,160.6482575
190,405,5,0.831321345,156.6991852
190,405,7,0.836048136,152.7897949
190,405,9,0.836207078,159.6382965
190,410,3,0.813979805,155.4371598
190,410,5,0.813476742,156.6659226
190,410,7,0.825578905,156.2639909
190,410,9,0.81344489,158.7727158
190,415,3,0.812694527,160.3293229
190,415,5,0.812203027,160.6857255
190,415,7,0.813363577,148.5184235
190,415,9,0.812472189,156.9438035
190,420,3,0.817872781,159.4365037
190,420,5,0.818117291,159.8113023
190,420,7,0.819017333,160.2397019
190,420,9,0.818329006,148.5073258
190,425,3,0.81826902,156.3990891
190,425,5,0.818111962,160.3554795
190,425,7,0.816239649,159.588176
190,425,9,0.816532284,155.31671
190,430,3,0.816680604,160.1232346
190,430,5,0.828744274,156.8319382
190,430,7,0.817474288,159.3095994
190,430,9,0.809179527,160.3812302
190,435,3,0.81507712,156.0590562
190,435,5,0.816504687,161.5434037
190,435,7,0.830225986,153.0491929
190,435,9,0.817893451,156.7539292
190,440,3,0.818387038,159.9527695
190,440,5,0.814010555,155.9457535
190,440,7,0.814199704,160.9033616
190,440,9,0.818211991,160.0101639
190,445,3,0.816552704,160.448137
190,445,5,0.829680985,159.9904404
190,445,7,0.828482109,152.2605912
190,445,9,0.814703279,152.593306
190,450,3,0.812801915,160.6685044
190,450,5,0.817964929,160.9274461
190,450,7,0.817522722,155.4830369
190,450,9,0.817348652,160.8417039
190,455,3,0.828816479,156.3515794
190,455,5,0.81714484,158.7706834
190,455,7,0.816794699,160.8130509
190,455,9,0.81580817,156.2685044
190,460,3,0.829869812,156.534697
190,460,5,0.813593916,160.2937699
190,460,7,0.812936953,159.850145
190,460,9,0.812718812,160.3581956
190,465,3,0.81824117,157.0006516
190,465,5,0.817927877,152.5120805
190,465,7,0.814372555,156.1978684
190,465,9,0.81732668,156.3248643
190,470,3,0.816343037,155.8075577
190,470,5,0.814674846,159.8213425
190,470,7,0.828701392,156.3219743
190,470,9,0.84080737,160.6545579
190,475,3,0.830574683,156.2965989
190,475,5,0.816982642,161.21223
190,475,7,0.803775422,160.715937
190,475,9,0.82314711,159.7598549
190,480,3,0.810298852,156.1107368
190,480,5,0.811882095,159.0962562
190,480,7,0.811808423,160.4680366
190,480,9,0.812323121,156.3278755
190,485,3,0.80610862,160.5376534
190,485,5,0.821962192,159.6008705
190,485,7,0.810302784,156.4237984
190,485,9,0.808253267,156.0506264
190,490,3,0.809804203,160.0417458
190,490,5,0.812257185,158.9677956
190,490,7,0.809735205,156.2298683
190,490,9,0.803764965,160.1998997
190,495,3,0.81070049,156.8683049
190,495,5,0.810909738,160.1591984
190,495,7,0.810338225,159.4960057
190,495,9,0.823553004,159.4391484
190,500,3,0.803885415,155.9124363
190,500,5,0.823871579,159.9255932
190,500,7,0.809477284,159.4293347
190,500,9,0.807399061,160.066911
190,505,3,0.811194613,156.5151013
190,505,5,0.807057621,159.12216
190,505,7,0.81090894,159.7422558
190,505,9,0.811988106,156.4712475
190,510,3,0.801124599,155.86241
190,510,5,0.808931258,160.7800187
190,510,7,0.811777189,156.0952683
190,510,9,0.812136486,158.7817154
190,515,3,0.822547319,160.451854
190,515,5,0.806733301,160.0252762
190,515,7,0.809466865,156.4866149
190,515,9,0.812101533,160.0018797
190,520,3,0.809276392,159.5705351
190,520,5,0.824158378,151.8729353
190,520,7,0.815545924,159.9259337
190,520,9,0.826197477,159.7545897
190,525,3,0.815080162,159.5453246
190,525,5,0.815015169,159.8057925
190,525,7,0.808576663,159.9245456
190,525,9,0.814789482,160.7819156
190,530,3,0.824834414,159.2672427
190,530,5,0.813873525,156.0037723
190,530,7,0.812619992,159.8884738
190,530,9,0.826023646,155.5971931
190,535,3,0.825394626,160.4633858
190,535,5,0.827348049,159.9002815
190,535,7,0.814847286,160.1358101
190,535,9,0.82594405,156.4613228
190,540,3,0.809226223,159.9922557
190,540,5,0.825577219,155.0882823
190,540,7,0.798414758,159.6767581
190,540,9,0.799308398,156.8742953
190,545,3,0.795975807,159.4449923
190,545,5,0.798992184,152.1490085
190,545,7,0.796224406,159.1215945
190,545,9,0.813160685,158.8354464
190,550,3,0.801285079,160.5900951
190,550,5,0.800266555,159.5911296
190,550,7,0.800609234,159.7496501
190,550,9,0.798260799,156.0423229
190,555,3,0.812359992,159.8292186
190,555,5,0.801315406,159.8031261
190,555,7,0.799665788,160.5557964
190,555,9,0.799148823,160.1826972
190,560,3,0.792134143,159.4089972
190,560,5,0.80217476,148.1049628
190,560,7,0.795510746,159.6463904
190,560,9,0.797783304,159.7454047
190,565,3,0.796468378,158.3185839
190,565,5,0.79578834,151.0840229
190,565,7,0.798401741,155.9669102
190,565,9,0.795968465,158.336713
190,570,3,0.809926895,155.8571384
190,570,5,0.792236809,155.3474552
190,570,7,0.799069098,159.7244144
190,570,9,0.799810974,151.7921604
190,575,3,0.797332014,155.4879265
190,575,5,0.808205689,158.4299248
190,575,7,0.797043349,155.2500297
190,575,9,0.79952618,158.535717
190,580,3,0.798361124,160.1259636
190,580,5,0.807748963,159.6502739
190,580,7,0.797915787,159.5094958
190,580,9,0.79501521,154.9477221
190,585,3,0.794943661,159.3792528
190,585,5,0.802122933,158.7744646
190,585,7,0.808039338,155.7560351
190,585,9,0.808353085,159.1077074
190,590,3,0.794211334,159.7986559
190,590,5,0.793379999,155.0272851
190,590,7,0.79272051,159.2510247
190,590,9,0.797776974,159.4256066
190,595,3,0.798037911,160.0855767
190,595,5,0.795487369,160.3120476
190,595,7,0.792774082,159.249331
190,595,9,0.808591033,158.4880901
190,600,3,0.778108538,158.3171886
190,600,5,0.810018672,160.2380138
190,600,7,0.798107828,159.2018901
190,600,9,0.798088683,157.2447094
190,605,3,0.807892824,150.9959697
190,605,5,0.804637469,155.3378002
190,605,7,0.790332259,159.4696291
190,605,9,0.796390344,159.0567018
190,610,3,0.795655836,159.9994325
190,610,5,0.799150206,159.9266176
190,610,7,0.801143469,159.3229128
190,610,9,0.800323249,155.3187593
190,615,3,0.796086384,151.4740053
190,615,5,0.79527625,159.2611559
190,615,7,0.801155485,159.3287127
190,615,9,0.796930565,159.7301744
190,620,3,0.801666678,156.4546129
190,620,5,0.812206329,158.9286577
190,620,7,0.801194657,155.9400652
190,620,9,0.801036824,158.3167251
190,625,3,0.81122811,154.9332107
190,625,5,0.811604418,155.2438918
190,625,7,0.800486411,154.1489272
190,625,9,0.794920851,158.2886306
190,630,3,0.800996341,155.7913039
190,630,5,0.80111549,159.4019351
190,630,7,0.797662224,155.7321811
190,630,9,0.801112772,159.0786807
190,635,3,0.800152649,154.6626346
190,635,5,0.794831218,155.5572055
190,635,7,0.799660553,157.6462405
190,635,9,0.799946727,159.910538
190,640,3,0.809495951,154.8933166
190,640,5,0.80945604,159.1655761
190,640,7,0.801150049,155.1895873
190,640,9,0.797017349,160.0163726
190,645,3,0.796342148,160.1612639
190,645,5,0.802873005,159.0266326
190,645,7,0.797878398,159.1670341
190,645,9,0.796939839,159.3746269
190,650,3,0.799881209,155.1114098
190,650,5,0.797035123,159.9647148
190,650,7,0.796278502,158.5387901
190,650,9,0.801646925,158.525634
190,655,3,0.801055421,155.1320732
190,655,5,0.800289489,159.4024372
190,655,7,0.799989439,158.7596851
190,655,9,0.810473801,160.5273639
190,660,3,0.796488668,155.2701313
190,660,5,0.801332404,159.1991535
190,660,7,0.81184131,157.9994281
190,660,9,0.799012558,160.2196165
190,665,3,0.797869031,160.1442625
190,665,5,0.799583464,160.1351805
190,665,7,0.79709696,160.3072874
190,665,9,0.810786753,159.143585
190,670,3,0.795049448,156.8011602
190,670,5,0.793588753,160.5437261
190,670,7,0.797492356,161.221515
190,670,9,0.795895345,159.5619813
190,675,3,0.793833108,157.3112916
190,675,5,0.798267169,152.803058
190,675,7,0.807275839,161.2207826
190,675,9,0.797658772,149.0919099
190,680,3,0.806705121,162.795773
190,680,5,0.797429124,162.1333646
190,680,7,0.797597889,160.8110776
190,680,9,0.793263022,161.89353
190,685,3,0.806862584,161.6793118
190,685,5,0.795735244,161.4688168
190,685,7,0.806902376,162.377374
190,685,9,0.791197792,160.4886166
190,690,3,0.795081559,160.7814175
190,690,5,0.797437457,161.7744626
190,690,7,0.79552193,157.9009763
190,690,9,0.796031419,157.7735684
190,695,3,0.792892782,161.2474576
190,695,5,0.805992172,160.8792173
190,695,7,0.795156858,161.2020811
190,695,9,0.794549963,161.6252836
190,700,3,0.808431504,161.2898405
190,700,5,0.792182812,157.5428617
190,700,7,0.790920398,157.1691313
190,700,9,0.792582497,161.327368
190,705,3,0.791583273,162.01788
190,705,5,0.807169864,157.6493681
190,705,7,0.788829062,162.1558042
190,705,9,0.805868993,157.4514341
190,710,3,0.797943673,162.5733488
190,710,5,0.792947576,158.0123808
190,710,7,0.794073388,157.7962116
190,710,9,0.797479138,160.8206592
190,715,3,0.797986922,157.421355
190,715,5,0.793764267,161.7659351
190,715,7,0.807219372,159.9482257
190,715,9,0.795548675,161.8969928
190,720,3,0.793798325,162.3322803
190,720,5,0.794739375,157.6236322
190,720,7,0.794727025,161.9896265
190,720,9,0.79707782,160.359527
190,725,3,0.795845864,162.0943018
190,725,5,0.796889612,158.3817529
190,725,7,0.793963084,153.6793909
190,725,9,0.795788595,157.3806254
190,730,3,0.808441243,161.7419291
190,730,5,0.808473227,162.2104869
190,730,7,0.818388853,160.6990275
190,730,9,0.80594419,160.2792796
190,735,3,0.795547888,160.9209544
190,735,5,0.792586622,157.3484446
190,735,7,0.797270295,157.806567
190,735,9,0.793588731,161.5362515
190,740,3,0.805750606,157.8152035
190,740,5,0.791848585,161.6911861
190,740,7,0.795854041,161.6694393
190,740,9,0.797198305,161.1607906
190,745,3,0.808396349,161.4668058
190,745,5,0.795225928,162.2285764
190,745,7,0.796176896,153.3060483
190,745,9,0.79632003,161.2237485
190,750,3,0.795777175,161.0898435
190,750,5,0.792984745,157.6365293
190,750,7,0.797922251,160.8927671
190,750,9,0.806801686,161.43793
190,755,3,0.795274672,161.8690427
190,755,5,0.805221555,155.7920316
190,755,7,0.795016286,161.8211728
190,755,9,0.795494005,161.6734555
190,760,3,0.798175261,162.5304624
190,760,5,0.796542952,161.1250482
190,760,7,0.795635793,156.9763055
190,760,9,0.806716738,161.4086633
190,765,3,0.796192143,161.1060297
190,765,5,0.791590211,157.3980585
190,765,7,0.798122189,161.1916956
190,765,9,0.80772706,162.2900964
190,770,3,0.788211605,156.6161047
190,770,5,0.797158799,161.5090185
190,770,7,0.798123047,160.9643987
190,770,9,0.795937655,160.1740331
190,775,3,0.794704649,157.3251592
190,775,5,0.798821625,153.8286321
190,775,7,0.795044551,160.8452398
190,775,9,0.794596991,161.633872
190,780,3,0.798699877,157.0227544
190,780,5,0.797257576,161.0437322
190,780,7,0.797266254,157.3157476
190,780,9,0.807638869,153.5297582
190,785,3,0.779534695,156.4957037
190,785,5,0.79591479,160.7488761
190,785,7,0.809429273,159.7912253
190,785,9,0.797007415,161.6730216
190,790,3,0.794739613,158.0385062
190,790,5,0.795810101,160.9360099
190,790,7,0.799209556,157.6351157
190,790,9,0.799699554,157.6403281
190,795,3,0.808947203,161.1563437
190,795,5,0.792304454,159.8921408
190,795,7,0.806463001,161.3295645
