,Number
2014-09-16 15:54:00,12807
2014-09-16 15:56:00,11698
2014-09-16 15:58:00,12605
2014-09-16 16:00:00,14217
2014-09-16 16:02:00,12906
2014-09-16 16:04:00,13510
2014-09-16 16:06:00,14724
2014-09-16 16:08:00,14421
2014-09-16 16:10:00,12596
2014-09-16 16:12:00,14925
2014-09-16 16:14:00,14416
2014-09-16 16:16:00,13515
2014-09-16 16:18:00,13005
2014-09-16 16:20:00,13005
2014-09-16 16:22:00,13297
2014-09-16 16:24:00,14223
2014-09-16 16:26:00,15530
2014-09-16 16:28:00,15431
2014-09-16 16:30:00,13207
2014-09-16 16:32:00,13201
2014-09-16 16:34:00,13618
2014-09-16 16:36:00,14619
2014-09-16 16:38:00,15122
2014-09-16 16:40:00,15231
2014-09-16 16:42:00,17644
2014-09-16 16:44:00,14527
2014-09-16 16:46:00,14732
2014-09-16 16:48:00,16532
2014-09-16 16:50:00,14124
2014-09-16 16:52:00,12708
2014-09-16 16:54:00,16942
2014-09-16 16:56:00,15029
2014-09-16 16:58:00,15735
2014-09-16 17:00:00,15018
2014-09-16 17:02:00,16135
2014-09-16 17:04:00,15531
2014-09-16 17:06:00,16735
2014-09-16 17:08:00,15934
2014-09-16 17:10:00,15437
2014-09-16 17:12:00,17352
2014-09-16 17:14:00,17048
2014-09-16 17:16:00,17753
2014-09-16 17:18:00,16339
2014-09-16 17:20:00,15430
2014-09-16 17:22:00,16136
2014-09-16 17:24:00,14110
2014-09-16 17:26:00,14323
2014-09-16 17:28:00,17656
2014-09-16 17:30:00,18560
2014-09-16 17:32:00,18460
2014-09-16 17:34:00,13421
2014-09-16 17:36:00,13716
2014-09-16 17:38:00,15733
2014-09-16 17:40:00,15537
2014-09-16 17:42:00,17046
2014-09-16 17:44:00,18557
2014-09-16 17:46:00,16649
2014-09-16 17:48:00,18365
2014-09-16 17:50:00,15028
2014-09-16 17:52:00,17042
2014-09-16 17:54:00,16642
2014-09-16 17:56:00,15131
2014-09-16 17:58:00,16841
2014-09-16 18:00:00,18868
2014-09-16 18:02:00,16539
2014-09-16 18:04:00,16844
2014-09-16 18:06:00,15835
2014-09-16 18:08:00,18456
2014-09-16 18:10:00,16132
2014-09-16 18:12:00,17449
2014-09-16 18:14:00,19557
2014-09-16 18:16:00,17252
2014-09-16 18:18:00,15935
2014-09-16 18:20:00,16538
2014-09-16 18:22:00,17844
2014-09-16 18:24:00,16035
2014-09-16 18:26:00,18354
2014-09-16 18:28:00,16840
2014-09-16 18:30:00,16740
2014-09-16 18:32:00,16632
2014-09-16 18:34:00,15732
2014-09-16 18:36:00,17144
2014-09-16 18:38:00,19367
2014-09-16 18:40:00,17451
2014-09-16 18:42:00,18555
2014-09-16 18:44:00,18060
2014-09-16 18:46:00,17756
2014-09-16 18:48:00,18252
2014-09-16 18:50:00,15529
2014-09-16 18:52:00,17146
2014-09-16 18:54:00,18148
2014-09-16 18:56:00,17052
2014-09-16 18:58:00,17044
2014-09-16 19:00:00,16531
2014-09-16 19:02:00,17248
2014-09-16 19:04:00,18460
2014-09-16 19:06:00,17344
2014-09-16 19:08:00,17241
2014-09-16 19:10:00,17548
2014-09-16 19:12:00,17657
2014-09-16 19:14:00,18359
2014-09-16 19:16:00,17348
2014-09-16 19:18:00,17746
2014-09-16 19:20:00,16744
2014-09-16 19:22:00,16643
2014-09-16 19:24:00,16429
2014-09-16 19:26:00,16138
2014-09-16 19:28:00,16644
2014-09-16 19:30:00,19071
2014-09-16 19:32:00,17346
2014-09-16 19:34:00,15437
2014-09-16 19:36:00,16649
2014-09-16 19:38:00,16633
2014-09-16 19:40:00,16344
2014-09-16 19:42:00,14930
2014-09-16 19:44:00,17750
2014-09-16 19:46:00,15739
2014-09-16 19:48:00,17851
2014-09-16 19:50:00,14223
2014-09-16 19:52:00,16744
2014-09-16 19:54:00,16439
2014-09-16 19:56:00,14726
2014-09-16 19:58:00,16738
2014-09-16 20:00:00,18466
2014-09-16 20:02:00,17144
2014-09-16 20:04:00,16240
2014-09-16 20:06:00,13613
2014-09-16 20:08:00,18153
2014-09-16 20:10:00,16437
2014-09-16 20:12:00,16844
2014-09-16 20:14:00,17942
2014-09-16 20:16:00,17246
2014-09-16 20:18:00,15535
2014-09-16 20:20:00,16938
2014-09-16 20:22:00,15122
2014-09-16 20:24:00,14717
2014-09-16 20:26:00,15939
2014-09-16 20:28:00,14621
2014-09-16 20:30:00,16036
2014-09-16 20:32:00,17148
2014-09-16 20:34:00,14621
2014-09-16 20:36:00,13611
2014-09-16 20:38:00,18052
2014-09-16 20:40:00,16136
2014-09-16 20:42:00,16744
2014-09-16 20:44:00,15832
2014-09-16 20:46:00,15936
2014-09-16 20:48:00,16439
2014-09-16 20:50:00,13312
2014-09-16 20:52:00,15736
2014-09-16 20:54:00,14416
2014-09-16 20:56:00,15630
2014-09-16 20:58:00,13421
2014-09-16 21:00:00,14916
2014-09-16 21:02:00,16040
2014-09-16 21:04:00,16645
2014-09-16 21:06:00,13408
2014-09-16 21:08:00,13502
2014-09-16 21:10:00,13914
2014-09-16 21:12:00,13411
2014-09-16 21:14:00,12506
2014-09-16 21:16:00,13918
2014-09-16 21:18:00,14204
2014-09-16 21:20:00,13107
2014-09-16 21:22:00,13819
2014-09-16 21:24:00,16739
2014-09-16 21:26:00,15319
2014-09-16 21:28:00,14928
2014-09-16 21:30:00,14327
2014-09-16 21:32:00,14521
2014-09-16 21:34:00,13915
2014-09-16 21:36:00,14023
2014-09-16 21:38:00,13311
2014-09-16 21:40:00,13217
2014-09-16 21:42:00,11596
2014-09-16 21:44:00,13111
2014-09-16 21:46:00,12204
2014-09-16 21:48:00,14115
2014-09-16 21:50:00,13009
2014-09-16 21:52:00,12005
2014-09-16 21:54:00,13314
2014-09-16 21:56:00,12196
2014-09-16 21:58:00,11298
2014-09-16 22:00:00,13011
2014-09-16 22:02:00,12605
2014-09-16 22:04:00,13311
2014-09-16 22:06:00,10690
2014-09-16 22:08:00,12806
2014-09-16 22:10:00,13613
2014-09-16 22:12:00,11997
2014-09-16 22:14:00,11992
2014-09-16 22:16:00,13309
2014-09-16 22:18:00,10181
2014-09-16 22:20:00,12607
2014-09-16 22:22:00,9978
2014-09-16 22:24:00,12298
2014-09-16 22:26:00,9685
2014-09-16 22:28:00,10383
2014-09-16 22:30:00,11094
2014-09-16 22:32:00,13310
2014-09-16 22:34:00,11293
2014-09-16 22:36:00,9473
2014-09-16 22:38:00,11894
2014-09-16 22:40:00,11596
2014-09-16 22:42:00,12504
2014-09-16 22:44:00,10788
2014-09-16 22:46:00,11295
2014-09-16 22:48:00,9677
2014-09-16 22:50:00,9482
2014-09-16 22:52:00,9987
2014-09-16 22:54:00,8875
2014-09-16 22:56:00,10784
2014-09-16 22:58:00,10088
2014-09-16 23:00:00,10785
2014-09-16 23:02:00,10689
2014-09-16 23:04:00,10487
2014-09-16 23:06:00,9576
2014-09-16 23:08:00,9267
2014-09-16 23:10:00,8875
2014-09-16 23:12:00,8465
2014-09-16 23:14:00,8877
2014-09-16 23:16:00,8873
2014-09-16 23:18:00,10070
2014-09-16 23:20:00,7762
2014-09-16 23:22:00,8268
2014-09-16 23:24:00,10291
2014-09-16 23:26:00,8563
2014-09-16 23:28:00,10489
2014-09-16 23:30:00,7464
2014-09-16 23:32:00,9083
2014-09-16 23:34:00,8267
2014-09-16 23:36:00,5945
2014-09-16 23:38:00,6355
2014-09-16 23:40:00,7769
2014-09-16 23:42:00,7259
2014-09-16 23:44:00,6951
2014-09-16 23:46:00,6958
2014-09-16 23:48:00,7864
2014-09-16 23:50:00,7055
2014-09-16 23:52:00,6861
2014-09-16 23:54:00,7669
2014-09-16 23:56:00,6954
2014-09-16 23:58:00,4945
2014-09-17 00:00:00,8064
2014-09-17 00:02:00,5852
2014-09-17 00:04:00,7659
2014-09-17 00:06:00,5548
2014-09-17 00:08:00,7161
2014-09-17 00:10:00,7560
2014-09-17 00:12:00,6049
2014-09-17 00:14:00,5946
2014-09-17 00:16:00,7566
2014-09-17 00:18:00,5038
2014-09-17 00:20:00,5853
2014-09-17 00:22:00,5045
2014-09-17 00:24:00,6348
2014-09-17 00:26:00,4236
2014-09-17 00:28:00,4534
2014-09-17 00:30:00,5443
2014-09-17 00:32:00,6546
2014-09-17 00:34:00,5138
2014-09-17 00:36:00,4939
2014-09-17 00:38:00,4332
2014-09-17 00:40:00,4941
2014-09-17 00:42:00,5740
2014-09-17 00:44:00,5242
2014-09-17 00:46:00,4941
2014-09-17 00:48:00,3527
2014-09-17 00:50:00,4737
2014-09-17 00:52:00,4338
2014-09-17 00:54:00,2924
2014-09-17 00:56:00,4232
2014-09-17 00:58:00,5343
2014-09-17 01:00:00,4136
2014-09-17 01:02:00,3428
2014-09-17 01:04:00,3326
2014-09-17 01:06:00,4840
2014-09-17 01:08:00,3727
2014-09-17 01:10:00,3331
2014-09-17 01:12:00,3729
2014-09-17 01:14:00,5044
2014-09-17 01:16:00,3429
2014-09-17 01:18:00,3729
2014-09-17 01:20:00,3329
2014-09-17 01:22:00,3626
2014-09-17 01:24:00,2926
2014-09-17 01:26:00,2218
2014-09-17 01:28:00,3125
2014-09-17 01:30:00,2625
2014-09-17 01:32:00,2624
2014-09-17 01:34:00,2927
2014-09-17 01:36:00,2214
2014-09-17 01:38:00,1714
2014-09-17 01:40:00,2521
2014-09-17 01:42:00,1714
2014-09-17 01:44:00,2412
2014-09-17 01:46:00,1814
2014-09-17 01:48:00,2315
2014-09-17 01:50:00,2014
2014-09-17 01:52:00,2521
2014-09-17 01:54:00,1513
2014-09-17 01:56:00,2018
2014-09-17 01:58:00,2220
2014-09-17 02:00:00,2823
2014-09-17 02:02:00,2725
2014-09-17 02:04:00,2821
2014-09-17 02:06:00,1815
2014-09-17 02:08:00,2322
2014-09-17 02:10:00,1914
2014-09-17 02:12:00,2724
2014-09-17 02:14:00,1715
2014-09-17 02:16:00,2726
2014-09-17 02:18:00,1915
2014-09-17 02:20:00,1613
2014-09-17 02:22:00,1616
2014-09-17 02:24:00,1611
2014-09-17 02:26:00,2016
2014-09-17 02:28:00,1312
2014-09-17 02:30:00,1612
2014-09-17 02:32:00,2520
2014-09-17 02:34:00,1310
2014-09-17 02:36:00,1614
2014-09-17 02:38:00,1311
2014-09-17 02:40:00,1513
2014-09-17 02:42:00,1208
2014-09-17 02:44:00,1711
2014-09-17 02:46:00,1108
2014-09-17 02:48:00,1817
2014-09-17 02:50:00,1510
2014-09-17 02:52:00,1310
2014-09-17 02:54:00,906
2014-09-17 02:56:00,1817
2014-09-17 02:58:00,1815
2014-09-17 03:00:00,404
2014-09-17 03:02:00,1309
2014-09-17 03:04:00,1009
2014-09-17 03:06:00,2219
2014-09-17 03:08:00,1108
2014-09-17 03:10:00,1515
2014-09-17 03:12:00,2014
2014-09-17 03:14:00,1612
2014-09-17 03:16:00,2019
2014-09-17 03:18:00,1211
2014-09-17 03:20:00,1615
2014-09-17 03:22:00,2317
2014-09-17 03:24:00,1005
2014-09-17 03:26:00,1411
2014-09-17 03:28:00,1918
2014-09-17 03:30:00,1614
2014-09-17 03:32:00,1614
2014-09-17 03:34:00,1515
2014-09-17 03:36:00,2218
2014-09-17 03:38:00,1816
2014-09-17 03:40:00,1814
2014-09-17 03:42:00,1413
2014-09-17 03:44:00,1312
2014-09-17 03:46:00,1514
2014-09-17 03:48:00,1108
2014-09-17 03:50:00,1211
2014-09-17 03:52:00,1209
2014-09-17 03:54:00,1514
2014-09-17 03:56:00,2218
2014-09-17 03:58:00,1108
2014-09-17 04:00:00,1007
2014-09-17 04:02:00,2722
2014-09-17 04:04:00,1612
2014-09-17 04:06:00,2220
2014-09-17 04:08:00,2018
2014-09-17 04:10:00,1714
2014-09-17 04:12:00,1716
2014-09-17 04:14:00,1311
2014-09-17 04:16:00,1815
2014-09-17 04:18:00,2121
2014-09-17 04:20:00,1915
2014-09-17 04:22:00,1818
2014-09-17 04:24:00,2117
2014-09-17 04:26:00,1715
2014-09-17 04:28:00,1613
2014-09-17 04:30:00,1917
2014-09-17 04:32:00,2215
2014-09-17 04:34:00,1515
2014-09-17 04:36:00,1515
2014-09-17 04:38:00,2118
2014-09-17 04:40:00,1611
2014-09-17 04:42:00,1412
2014-09-17 04:44:00,2216
2014-09-17 04:46:00,2018
2014-09-17 04:48:00,2018
2014-09-17 04:50:00,2313
2014-09-17 04:52:00,2118
2014-09-17 04:54:00,1815
2014-09-17 04:56:00,2824
2014-09-17 04:58:00,3023
2014-09-17 05:00:00,2721
2014-09-17 05:02:00,2519
2014-09-17 05:04:00,2924
2014-09-17 05:06:00,3027
2014-09-17 05:08:00,2721
2014-09-17 05:10:00,3128
2014-09-17 05:12:00,1911
2014-09-17 05:14:00,3326
2014-09-17 05:16:00,2621
2014-09-17 05:18:00,3126
2014-09-17 05:20:00,2925
2014-09-17 05:22:00,3824
2014-09-17 05:24:00,2218
2014-09-17 05:26:00,2520
2014-09-17 05:28:00,3935
2014-09-17 05:30:00,4033
2014-09-17 05:32:00,4031
2014-09-17 05:34:00,4337
2014-09-17 05:36:00,5145
2014-09-17 05:38:00,4236
2014-09-17 05:40:00,3224
2014-09-17 05:42:00,4033
2014-09-17 05:44:00,3429
2014-09-17 05:46:00,3227
2014-09-17 05:48:00,3123
2014-09-17 05:50:00,4135
2014-09-17 05:52:00,3528
2014-09-17 05:54:00,4038
2014-09-17 05:56:00,4539
2014-09-17 05:58:00,3425
2014-09-17 06:00:00,4736
2014-09-17 06:02:00,5042
2014-09-17 06:04:00,4837
2014-09-17 06:06:00,6157
2014-09-17 06:08:00,4839
2014-09-17 06:10:00,5646
2014-09-17 06:12:00,6460
2014-09-17 06:14:00,5845
2014-09-17 06:16:00,7566
2014-09-17 06:18:00,5552
2014-09-17 06:20:00,5039
2014-09-17 06:22:00,6660
2014-09-17 06:24:00,7862
2014-09-17 06:26:00,5348
2014-09-17 06:28:00,7055
2014-09-17 06:30:00,7463
2014-09-17 06:32:00,7560
2014-09-17 06:34:00,5851
2014-09-17 06:36:00,7056
2014-09-17 06:38:00,5751
2014-09-17 06:40:00,7260
2014-09-17 06:42:00,8169
2014-09-17 06:44:00,6655
2014-09-17 06:46:00,8575
2014-09-17 06:48:00,6557
2014-09-17 06:50:00,6349
2014-09-17 06:52:00,8774
2014-09-17 06:54:00,7260
2014-09-17 06:56:00,7460
2014-09-17 06:58:00,7661
2014-09-17 07:00:00,8369
2014-09-17 07:02:00,7156
2014-09-17 07:04:00,8671
2014-09-17 07:06:00,9780
2014-09-17 07:08:00,8671
2014-09-17 07:10:00,8872
2014-09-17 07:12:00,7461
2014-09-17 07:14:00,8373
2014-09-17 07:16:00,9474
2014-09-17 07:18:00,7962
2014-09-17 07:20:00,8275
2014-09-17 07:22:00,11295
2014-09-17 07:24:00,8376
2014-09-17 07:26:00,8972
2014-09-17 07:28:00,8469
2014-09-17 07:30:00,9982
2014-09-17 07:32:00,9178
2014-09-17 07:34:00,8573
2014-09-17 07:36:00,9684
2014-09-17 07:38:00,10586
2014-09-17 07:40:00,9175
2014-09-17 07:42:00,10288
2014-09-17 07:44:00,10387
2014-09-17 07:46:00,8873
2014-09-17 07:48:00,10183
2014-09-17 07:50:00,9584
2014-09-17 07:52:00,8874
2014-09-17 07:54:00,10291
2014-09-17 07:56:00,10391
2014-09-17 07:58:00,8168
2014-09-17 08:00:00,9983
2014-09-17 08:02:00,8671
2014-09-17 08:04:00,9681
2014-09-17 08:06:00,10797
2014-09-17 08:08:00,10183
2014-09-17 08:10:00,10185
2014-09-17 08:12:00,12812
2014-09-17 08:14:00,11490
2014-09-17 08:16:00,14723
2014-09-17 08:18:00,9785
2014-09-17 08:20:00,9879
2014-09-17 08:22:00,10694
2014-09-17 08:24:00,12707
2014-09-17 08:26:00,9285
2014-09-17 08:28:00,10989
2014-09-17 08:30:00,12505
2014-09-17 08:32:00,11703
2014-09-17 08:34:00,9786
2014-09-17 08:36:00,11394
2014-09-17 08:38:00,9386
2014-09-17 08:40:00,12308
2014-09-17 08:42:00,11700
2014-09-17 08:44:00,10690
2014-09-17 08:46:00,11501
2014-09-17 08:48:00,10992
2014-09-17 08:50:00,10185
2014-09-17 08:52:00,11801
2014-09-17 08:54:00,9781
2014-09-17 08:56:00,9982
2014-09-17 08:58:00,9579
2014-09-17 09:00:00,10385
2014-09-17 09:02:00,9579
2014-09-17 09:04:00,11091
2014-09-17 09:06:00,12700
2014-09-17 09:08:00,11197
2014-09-17 09:10:00,11697
2014-09-17 09:12:00,9881
2014-09-17 09:14:00,9889
2014-09-17 09:16:00,11595
2014-09-17 09:18:00,11284
2014-09-17 09:20:00,10093
2014-09-17 09:22:00,12516
2014-09-17 09:24:00,10093
2014-09-17 09:26:00,11595
2014-09-17 09:28:00,9981
2014-09-17 09:30:00,11386
2014-09-17 09:32:00,10693
2014-09-17 09:34:00,9080
2014-09-17 09:36:00,10389
2014-09-17 09:38:00,12708
2014-09-17 09:40:00,10692
2014-09-17 09:42:00,10490
2014-09-17 09:44:00,12606
2014-09-17 09:46:00,11697
2014-09-17 09:48:00,12303
2014-09-17 09:50:00,11604
2014-09-17 09:52:00,9681
2014-09-17 09:54:00,11097
2014-09-17 09:56:00,10392
2014-09-17 09:58:00,9986
2014-09-17 10:00:00,9378
2014-09-17 10:02:00,8970
2014-09-17 10:04:00,10992
2014-09-17 10:06:00,10394
2014-09-17 10:08:00,11294
2014-09-17 10:10:00,10083
2014-09-17 10:12:00,11394
2014-09-17 10:14:00,11392
2014-09-17 10:16:00,10988
2014-09-17 10:18:00,9880
2014-09-17 10:20:00,9480
2014-09-17 10:22:00,10090
2014-09-17 10:24:00,9882
2014-09-17 10:26:00,8672
2014-09-17 10:28:00,9279
2014-09-17 10:30:00,9884
2014-09-17 10:32:00,11403
2014-09-17 10:34:00,10797
2014-09-17 10:36:00,9586
2014-09-17 10:38:00,8371
2014-09-17 10:40:00,10190
2014-09-17 10:42:00,9380
2014-09-17 10:44:00,9883
2014-09-17 10:46:00,8169
2014-09-17 10:48:00,10690
2014-09-17 10:50:00,9882
2014-09-17 10:52:00,8378
2014-09-17 10:54:00,6856
2014-09-17 10:56:00,9373
2014-09-17 10:58:00,8977
2014-09-17 11:00:00,8870
2014-09-17 11:02:00,8574
2014-09-17 11:04:00,9072
2014-09-17 11:06:00,9175
2014-09-17 11:08:00,8672
2014-09-17 11:10:00,9383
2014-09-17 11:12:00,8671
2014-09-17 11:14:00,9583
2014-09-17 11:16:00,9582
2014-09-17 11:18:00,8969
2014-09-17 11:20:00,8576
2014-09-17 11:22:00,7266
2014-09-17 11:24:00,6561
2014-09-17 11:26:00,7866
2014-09-17 11:28:00,8267
2014-09-17 11:30:00,8565
2014-09-17 11:32:00,8267
2014-09-17 11:34:00,8071
2014-09-17 11:36:00,7966
2014-09-17 11:38:00,8575
2014-09-17 11:40:00,7568
2014-09-17 11:42:00,6150
2014-09-17 11:44:00,8673
2014-09-17 11:46:00,9077
2014-09-17 11:48:00,8165
2014-09-17 11:50:00,10184
2014-09-17 11:52:00,8068
2014-09-17 11:54:00,7471
2014-09-17 11:56:00,6855
2014-09-17 11:58:00,8568
2014-09-17 12:00:00,7460
2014-09-17 12:02:00,8263
2014-09-17 12:04:00,10879
2014-09-17 12:06:00,8274
2014-09-17 12:08:00,9476
2014-09-17 12:10:00,9983
2014-09-17 12:12:00,9076
2014-09-17 12:14:00,9072
2014-09-17 12:16:00,6751
2014-09-17 12:18:00,9176
2014-09-17 12:20:00,7668
2014-09-17 12:22:00,8274
2014-09-17 12:24:00,7056
2014-09-17 12:26:00,9476
2014-09-17 12:28:00,7664
2014-09-17 12:30:00,8170
2014-09-17 12:32:00,9985
2014-09-17 12:34:00,10592
2014-09-17 12:36:00,8074
2014-09-17 12:38:00,7864
2014-09-17 12:40:00,8170
2014-09-17 12:42:00,8571
2014-09-17 12:44:00,8275
2014-09-17 12:46:00,8266
2014-09-17 12:48:00,8675
2014-09-17 12:50:00,8469
2014-09-17 12:52:00,7469
2014-09-17 12:54:00,7156
2014-09-17 12:56:00,8261
2014-09-17 12:58:00,8774
2014-09-17 13:00:00,8977
2014-09-17 13:02:00,9579
2014-09-17 13:04:00,7564
2014-09-17 13:06:00,8270
2014-09-17 13:08:00,8666
2014-09-17 13:10:00,8776
2014-09-17 13:12:00,10488
2014-09-17 13:14:00,10990
2014-09-17 13:16:00,10584
2014-09-17 13:18:00,7361
2014-09-17 13:20:00,10289
2014-09-17 13:22:00,8169
2014-09-17 13:24:00,7971
2014-09-17 13:26:00,8365
2014-09-17 13:28:00,9470
2014-09-17 13:30:00,9075
2014-09-17 13:32:00,9379
2014-09-17 13:34:00,9576
2014-09-17 13:36:00,8166
2014-09-17 13:38:00,7965
2014-09-17 13:40:00,8768
2014-09-17 13:42:00,8871
2014-09-17 13:44:00,11395
2014-09-17 13:46:00,10489
2014-09-17 13:48:00,9073
2014-09-17 13:50:00,9979
2014-09-17 13:52:00,10389
2014-09-17 13:54:00,8077
2014-09-17 13:56:00,10385
2014-09-17 13:58:00,9979
2014-09-17 14:00:00,9376
2014-09-17 14:02:00,9674
2014-09-17 14:04:00,11383
2014-09-17 14:06:00,9373
2014-09-17 14:08:00,10082
2014-09-17 14:10:00,11704
2014-09-17 14:12:00,10386
2014-09-17 14:14:00,10475
2014-09-17 14:16:00,9776
2014-09-17 14:18:00,10385
2014-09-17 14:20:00,9681
2014-09-17 14:22:00,8974
2014-09-17 14:24:00,8770
2014-09-17 14:26:00,10391
2014-09-17 14:28:00,11090
2014-09-17 14:30:00,10179
2014-09-17 14:32:00,11399
2014-09-17 14:34:00,11997
2014-09-17 14:36:00,10187
2014-09-17 14:38:00,10692
2014-09-17 14:40:00,10591
2014-09-17 14:42:00,9674
2014-09-17 14:44:00,11606
2014-09-17 14:46:00,10993
2014-09-17 14:48:00,10483
2014-09-17 14:50:00,9677
2014-09-17 14:52:00,9981
2014-09-17 14:54:00,8970
2014-09-17 14:56:00,10582
2014-09-17 14:58:00,9172
2014-09-17 15:00:00,12202
2014-09-17 15:02:00,13011
2014-09-17 15:04:00,10589
2014-09-17 15:06:00,12295
2014-09-17 15:08:00,12305
2014-09-17 15:10:00,13004
2014-09-17 15:12:00,13103
2014-09-17 15:14:00,11891
2014-09-17 15:16:00,12597
2014-09-17 15:18:00,10490
2014-09-17 15:20:00,11801
2014-09-17 15:22:00,11796
2014-09-17 15:24:00,10788
2014-09-17 15:26:00,11695
2014-09-17 15:28:00,11893
2014-09-17 15:30:00,11091
2014-09-17 15:32:00,13616
2014-09-17 15:34:00,12807
2014-09-17 15:36:00,12808
2014-09-17 15:38:00,13515
2014-09-17 15:40:00,12900
2014-09-17 15:42:00,13211
2014-09-17 15:44:00,14117
2014-09-17 15:46:00,13819
2014-09-17 15:48:00,11495
2014-09-17 15:50:00,11089
2014-09-17 15:52:00,12305
2014-09-17 15:54:00,9784
2014-09-17 15:56:00,14823
2014-09-17 15:58:00,15428
2014-09-17 16:00:00,14110
2014-09-17 16:02:00,13608
2014-09-17 16:04:00,16236
2014-09-17 16:06:00,13710
2014-09-17 16:08:00,14219
2014-09-17 16:10:00,14218
2014-09-17 16:12:00,12905
2014-09-17 16:14:00,14512
2014-09-17 16:16:00,12401
2014-09-17 16:18:00,13204
2014-09-17 16:20:00,14119
2014-09-17 16:22:00,15023
2014-09-17 16:24:00,12194
2014-09-17 16:26:00,12711
2014-09-17 16:28:00,15327
2014-09-17 16:30:00,14606
2014-09-17 16:32:00,15638
2014-09-17 16:34:00,14419
2014-09-17 16:36:00,15819
2014-09-17 16:38:00,14213
2014-09-17 16:40:00,13510
2014-09-17 16:42:00,14519
2014-09-17 16:44:00,15940
2014-09-17 16:46:00,14928
2014-09-17 16:48:00,14311
2014-09-17 16:50:00,12696
2014-09-17 16:52:00,17435
2014-09-17 16:54:00,13104
2014-09-17 16:56:00,16832
2014-09-17 16:58:00,14114
2014-09-17 17:00:00,15725
2014-09-17 17:02:00,17754
2014-09-17 17:04:00,16436
2014-09-17 17:06:00,17448
2014-09-17 17:08:00,15733
2014-09-17 17:10:00,17743
2014-09-17 17:12:00,17647
2014-09-17 17:14:00,14824
2014-09-17 17:16:00,17040
2014-09-17 17:18:00,17156
2014-09-17 17:20:00,15128
2014-09-17 17:22:00,16036
2014-09-17 17:24:00,14111
2014-09-17 17:26:00,16534
2014-09-17 17:28:00,14827
2014-09-17 17:30:00,15426
2014-09-17 17:32:00,16027
2014-09-17 17:34:00,17448
2014-09-17 17:36:00,16945
2014-09-17 17:38:00,18463
2014-09-17 17:40:00,16844
2014-09-17 17:42:00,17849
2014-09-17 17:44:00,15025
2014-09-17 17:46:00,15941
2014-09-17 17:48:00,16032
2014-09-17 17:50:00,14520
2014-09-17 17:52:00,15331
2014-09-17 17:54:00,14014
2014-09-17 17:56:00,17750
2014-09-17 17:58:00,19054
2014-09-17 18:00:00,19458
2014-09-17 18:02:00,17039
2014-09-17 18:04:00,20575
2014-09-17 18:06:00,16540
2014-09-17 18:08:00,19963
2014-09-17 18:10:00,17541
2014-09-17 18:12:00,17144
2014-09-17 18:14:00,15931
2014-09-17 18:16:00,17141
2014-09-17 18:18:00,17247
2014-09-17 18:20:00,18557
2014-09-17 18:22:00,17649
2014-09-17 18:24:00,16940
2014-09-17 18:26:00,18157
2014-09-17 18:28:00,17142
2014-09-17 18:30:00,19053
2014-09-17 18:32:00,19768
2014-09-17 18:34:00,18453
2014-09-17 18:36:00,19858
2014-09-17 18:38:00,16020
2014-09-17 18:40:00,16532
2014-09-17 18:42:00,19776
2014-09-17 18:44:00,17143
2014-09-17 18:46:00,17856
2014-09-17 18:48:00,16942
2014-09-17 18:50:00,15723
2014-09-17 18:52:00,18956
2014-09-17 18:54:00,16634
2014-09-17 18:56:00,17944
2014-09-17 18:58:00,17747
2014-09-17 19:00:00,16741
2014-09-17 19:02:00,19868
2014-09-17 19:04:00,17850
2014-09-17 19:06:00,19675
2014-09-17 19:08:00,17642
2014-09-17 19:10:00,17549
2014-09-17 19:12:00,18553
2014-09-17 19:14:00,14933
2014-09-17 19:16:00,20675
2014-09-17 19:18:00,19374
2014-09-17 19:20:00,15834
2014-09-17 19:22:00,16545
